UniversalTimestamp;LocalTimestamp;EDA
636930901804357841;10.05.2019 15:03:00;516
636930901804982696;10.05.2019 15:03:00;515
636930901805451344;10.05.2019 15:03:00;515
636930901805919967;10.05.2019 15:03:00;515
636930901806388646;10.05.2019 15:03:00;516
636930901807012578;10.05.2019 15:03:00;515
636930901807482545;10.05.2019 15:03:00;515
636930901807951182;10.05.2019 15:03:00;515
636930901808421498;10.05.2019 15:03:00;516
636930901808891387;10.05.2019 15:03:00;515
636930901809360958;10.05.2019 15:03:00;515
636930901809985807;10.05.2019 15:03:00;515
636930901810454406;10.05.2019 15:03:01;516
636930901810923054;10.05.2019 15:03:01;515
636930901811391730;10.05.2019 15:03:01;515
636930901812015720;10.05.2019 15:03:01;515
636930901812485230;10.05.2019 15:03:01;515
636930901812955152;10.05.2019 15:03:01;515
636930901813423742;10.05.2019 15:03:01;514
636930901814048542;10.05.2019 15:03:01;516
636930901814516904;10.05.2019 15:03:01;514
636930901814985827;10.05.2019 15:03:01;514
636930901815454458;10.05.2019 15:03:01;514
636930901815924802;10.05.2019 15:03:01;515
636930901816550588;10.05.2019 15:03:01;514
636930901817019011;10.05.2019 15:03:01;514
636930901817487244;10.05.2019 15:03:01;514
636930901817956524;10.05.2019 15:03:01;515
636930901818425150;10.05.2019 15:03:01;514
636930901819050351;10.05.2019 15:03:01;514
636930901819519944;10.05.2019 15:03:01;514
636930901819988523;10.05.2019 15:03:01;515
636930901820458761;10.05.2019 15:03:02;514
636930901821085818;10.05.2019 15:03:02;514
636930901821553502;10.05.2019 15:03:02;514
636930901822023018;10.05.2019 15:03:02;515
636930901822492951;10.05.2019 15:03:02;514
636930901822961591;10.05.2019 15:03:02;514
636930901823586396;10.05.2019 15:03:02;514
636930901824056319;10.05.2019 15:03:02;515
636930901824524047;10.05.2019 15:03:02;514
636930901824993637;10.05.2019 15:03:02;514
636930901825462216;10.05.2019 15:03:02;514
636930901826087079;10.05.2019 15:03:02;514
636930901826555699;10.05.2019 15:03:02;515
636930901827024783;10.05.2019 15:03:02;515
636930901827652048;10.05.2019 15:03:02;515
636930901828121580;10.05.2019 15:03:02;515
636930901828590275;10.05.2019 15:03:02;515
636930901829060189;10.05.2019 15:03:02;515
636930901829528710;10.05.2019 15:03:02;515
636930901830152678;10.05.2019 15:03:03;515
636930901830622243;10.05.2019 15:03:03;515
636930901831090880;10.05.2019 15:03:03;515
636930901831559528;10.05.2019 15:03:03;515
636930901832028160;10.05.2019 15:03:03;515
636930901832652250;10.05.2019 15:03:03;515
636930901833121646;10.05.2019 15:03:03;515
636930901833590292;10.05.2019 15:03:03;515
636930901834058953;10.05.2019 15:03:03;515
636930901834682927;10.05.2019 15:03:03;515
636930901835151501;10.05.2019 15:03:03;515
636930901835621055;10.05.2019 15:03:03;515
636930901836089692;10.05.2019 15:03:03;514
636930901836557426;10.05.2019 15:03:03;515
636930901837183203;10.05.2019 15:03:03;515
636930901837652524;10.05.2019 15:03:03;515
636930901838123297;10.05.2019 15:03:03;514
636930901838591225;10.05.2019 15:03:03;515
636930901839059668;10.05.2019 15:03:03;515
636930901839685454;10.05.2019 15:03:03;514
636930901840154077;10.05.2019 15:03:04;514
636930901840622667;10.05.2019 15:03:04;514
636930901841090523;10.05.2019 15:03:04;514
636930901841715799;10.05.2019 15:03:04;514
636930901842186215;10.05.2019 15:03:04;514
636930901842654791;10.05.2019 15:03:04;513
636930901843123525;10.05.2019 15:03:04;513
636930901843747438;10.05.2019 15:03:04;512
636930901844216075;10.05.2019 15:03:04;513
636930901844686934;10.05.2019 15:03:04;513
636930901845155568;10.05.2019 15:03:04;512
636930901845624571;10.05.2019 15:03:04;512
636930901846095524;10.05.2019 15:03:04;513
636930901846721598;10.05.2019 15:03:04;512
636930901847190648;10.05.2019 15:03:04;513
636930901847661856;10.05.2019 15:03:04;512
636930901848130905;10.05.2019 15:03:04;513
636930901848756791;10.05.2019 15:03:04;512
636930901849225367;10.05.2019 15:03:04;513
636930901849694004;10.05.2019 15:03:04;513
636930901850162569;10.05.2019 15:03:05;513
636930901850790003;10.05.2019 15:03:05;513
636930901851258640;10.05.2019 15:03:05;513
636930901851727319;10.05.2019 15:03:05;512
636930901852195956;10.05.2019 15:03:05;513
636930901852664923;10.05.2019 15:03:05;513
636930901853290794;10.05.2019 15:03:05;513
636930901853759861;10.05.2019 15:03:05;512
636930901854229398;10.05.2019 15:03:05;512
636930901854698060;10.05.2019 15:03:05;513
636930901855166678;10.05.2019 15:03:05;513
636930901855791569;10.05.2019 15:03:05;512
636930901856260233;10.05.2019 15:03:05;512
636930901856727926;10.05.2019 15:03:05;513
636930901857197482;10.05.2019 15:03:05;514
636930901857822337;10.05.2019 15:03:05;513
636930901858290365;10.05.2019 15:03:05;512
636930901858759614;10.05.2019 15:03:05;513
636930901859227334;10.05.2019 15:03:05;512
636930901859696924;10.05.2019 15:03:05;512
636930901860321751;10.05.2019 15:03:06;511
636930901860789638;10.05.2019 15:03:06;512
636930901861259020;10.05.2019 15:03:06;512
636930901861727205;10.05.2019 15:03:06;512
636930901862196787;10.05.2019 15:03:06;511
636930901862821634;10.05.2019 15:03:06;512
636930901863290273;10.05.2019 15:03:06;511
636930901863758927;10.05.2019 15:03:06;511
636930901864226689;10.05.2019 15:03:06;510
636930901864852408;10.05.2019 15:03:06;511
636930901865321037;10.05.2019 15:03:06;510
636930901865789737;10.05.2019 15:03:06;510
636930901866258316;10.05.2019 15:03:06;510
636930901866883202;10.05.2019 15:03:06;510
636930901867351808;10.05.2019 15:03:06;509
636930901867820445;10.05.2019 15:03:06;508
636930901868289088;10.05.2019 15:03:06;508
636930901868757727;10.05.2019 15:03:06;508
636930901869382613;10.05.2019 15:03:06;507
636930901869851214;10.05.2019 15:03:06;507
636930901870319917;10.05.2019 15:03:07;507
636930901870788552;10.05.2019 15:03:07;507
636930901871257189;10.05.2019 15:03:07;507
636930901871881985;10.05.2019 15:03:07;506
636930901872350628;10.05.2019 15:03:07;505
636930901872819265;10.05.2019 15:03:07;505
636930901873444139;10.05.2019 15:03:07;505
636930901873912757;10.05.2019 15:03:07;504
636930901874381394;10.05.2019 15:03:07;504
636930901874850036;10.05.2019 15:03:07;504
636930901875318671;10.05.2019 15:03:07;504
636930901875943567;10.05.2019 15:03:07;503
636930901876411608;10.05.2019 15:03:07;504
636930901876880811;10.05.2019 15:03:07;503
636930901877349439;10.05.2019 15:03:07;503
636930901877818079;10.05.2019 15:03:07;502
636930901878442848;10.05.2019 15:03:07;502
636930901878911571;10.05.2019 15:03:07;502
636930901879380211;10.05.2019 15:03:07;502
636930901879848864;10.05.2019 15:03:07;501
636930901880473716;10.05.2019 15:03:08;501
636930901880941428;10.05.2019 15:03:08;500
636930901881410085;10.05.2019 15:03:08;500
636930901881879661;10.05.2019 15:03:08;499
636930901882348276;10.05.2019 15:03:08;499
636930901882973175;10.05.2019 15:03:08;498
636930901883440895;10.05.2019 15:03:08;497
636930901883909740;10.05.2019 15:03:08;497
636930901884379028;10.05.2019 15:03:08;497
636930901884847687;10.05.2019 15:03:08;496
636930901885472525;10.05.2019 15:03:08;496
636930901885941157;10.05.2019 15:03:08;496
636930901886409805;10.05.2019 15:03:08;495
636930901886878472;10.05.2019 15:03:08;494
636930901887503286;10.05.2019 15:03:08;494
636930901887971928;10.05.2019 15:03:08;494
636930901888440568;10.05.2019 15:03:08;494
636930901888909213;10.05.2019 15:03:08;492
636930901889534099;10.05.2019 15:03:08;491
636930901890001782;10.05.2019 15:03:09;491
636930901890471356;10.05.2019 15:03:09;490
636930901890939985;10.05.2019 15:03:09;490
636930901891408627;10.05.2019 15:03:09;489
