UniversalTimestamp;LocalTimestamp;EDA
636928337896454735;07.05.2019 15:49:49;454
636928337896924292;07.05.2019 15:49:49;454
636928337897392935;07.05.2019 15:49:49;454
636928337898017827;07.05.2019 15:49:49;454
636928337898486420;07.05.2019 15:49:49;454
636928337898954149;07.05.2019 15:49:49;455
636928337899581476;07.05.2019 15:49:49;455
636928337900051061;07.05.2019 15:49:50;455
636928337900519687;07.05.2019 15:49:50;456
636928337900988752;07.05.2019 15:49:50;455
636928337901457411;07.05.2019 15:49:50;456
636928337902082705;07.05.2019 15:49:50;457
636928337902553065;07.05.2019 15:49:50;456
636928337903021700;07.05.2019 15:49:50;456
636928337903490687;07.05.2019 15:49:50;457
636928337903960258;07.05.2019 15:49:50;456
636928337904428907;07.05.2019 15:49:50;456
636928337905053759;07.05.2019 15:49:50;456
636928337905522682;07.05.2019 15:49:50;456
636928337905992256;07.05.2019 15:49:50;456
636928337906616192;07.05.2019 15:49:50;456
636928337907085118;07.05.2019 15:49:50;456
636928337907554722;07.05.2019 15:49:50;456
636928337908335779;07.05.2019 15:49:50;456
636928337908491058;07.05.2019 15:49:50;458
636928337909116825;07.05.2019 15:49:50;456
636928337909585662;07.05.2019 15:49:50;456
636928337910057170;07.05.2019 15:49:51;457
636928337910524990;07.05.2019 15:49:51;456
636928337910993894;07.05.2019 15:49:51;456
636928337911620076;07.05.2019 15:49:51;456
636928337912089941;07.05.2019 15:49:51;456
636928337912560986;07.05.2019 15:49:51;456
636928337913029649;07.05.2019 15:49:51;456
636928337913654100;07.05.2019 15:49:51;455
636928337914124411;07.05.2019 15:49:51;456
636928337914595675;07.05.2019 15:49:51;456
636928337915064648;07.05.2019 15:49:51;457
636928337915536139;07.05.2019 15:49:51;456
636928337916161923;07.05.2019 15:49:51;456
636928337916631923;07.05.2019 15:49:51;456
636928337917100924;07.05.2019 15:49:51;455
636928337917570509;07.05.2019 15:49:51;455
636928337918039149;07.05.2019 15:49:51;456
636928337918665179;07.05.2019 15:49:51;455
636928337919134759;07.05.2019 15:49:51;456
636928337919603826;07.05.2019 15:49:51;455
636928337920072464;07.05.2019 15:49:52;456
636928337920697330;07.05.2019 15:49:52;455
636928337921166001;07.05.2019 15:49:52;456
636928337921634594;07.05.2019 15:49:52;456
636928337922102326;07.05.2019 15:49:52;456
636928337922571875;07.05.2019 15:49:52;456
636928337923196733;07.05.2019 15:49:52;457
636928337923665365;07.05.2019 15:49:52;456
636928337924133413;07.05.2019 15:49:52;456
636928337924603887;07.05.2019 15:49:52;456
636928337925072527;07.05.2019 15:49:52;455
636928337925697369;07.05.2019 15:49:52;456
636928337926166009;07.05.2019 15:49:52;455
636928337926634650;07.05.2019 15:49:52;456
636928337927103287;07.05.2019 15:49:52;456
636928337927727464;07.05.2019 15:49:52;456
636928337928196791;07.05.2019 15:49:52;456
636928337928665426;07.05.2019 15:49:52;456
636928337929134077;07.05.2019 15:49:52;456
636928337929758936;07.05.2019 15:49:52;456
636928337930226640;07.05.2019 15:49:53;456
636928337930695333;07.05.2019 15:49:53;456
636928337931166439;07.05.2019 15:49:53;456
636928337931636013;07.05.2019 15:49:53;456
636928337932260827;07.05.2019 15:49:53;456
636928337932730808;07.05.2019 15:49:53;456
636928337933199451;07.05.2019 15:49:53;456
636928337933668086;07.05.2019 15:49:53;456
636928337934137161;07.05.2019 15:49:53;456
636928337934765549;07.05.2019 15:49:53;456
636928337935236514;07.05.2019 15:49:53;456
636928337935707268;07.05.2019 15:49:53;456
636928337936175981;07.05.2019 15:49:53;457
