UniversalTimestamp;LocalTimestamp;EDA
636921290456740774;29.04.2019 12:04:05;509
636921290457232283;29.04.2019 12:04:05;509
636921290457765131;29.04.2019 12:04:05;509
636921290458256009;29.04.2019 12:04:05;509
636921290458747809;29.04.2019 12:04:05;509
636921290459239337;29.04.2019 12:04:05;509
636921290459772177;29.04.2019 12:04:05;508
636921290460261228;29.04.2019 12:04:06;508
636921290460754793;29.04.2019 12:04:06;509
636921290461287051;29.04.2019 12:04:06;508
636921290461778524;29.04.2019 12:04:06;508
636921290462270330;29.04.2019 12:04:06;508
636921290462763628;29.04.2019 12:04:06;507
636921290463294044;29.04.2019 12:04:06;508
636921290463786238;29.04.2019 12:04:06;507
636921290464277334;29.04.2019 12:04:06;507
636921290464810008;29.04.2019 12:04:06;507
636921290465301057;29.04.2019 12:04:06;508
636921290465792178;29.04.2019 12:04:06;507
636921290466281442;29.04.2019 12:04:06;507
636921290466816906;29.04.2019 12:04:06;507
636921290467308631;29.04.2019 12:04:06;506
636921290467800204;29.04.2019 12:04:06;507
636921290468332665;29.04.2019 12:04:06;507
636921290468824262;29.04.2019 12:04:06;506
636921290469315574;29.04.2019 12:04:06;506
636921290469806211;29.04.2019 12:04:06;507
636921290470338414;29.04.2019 12:04:07;506
636921290470829920;29.04.2019 12:04:07;506
636921290471482005;29.04.2019 12:04:07;506
636921290471850919;29.04.2019 12:04:07;507
636921290472346013;29.04.2019 12:04:07;506
636921290472837522;29.04.2019 12:04:07;506
636921290473329064;29.04.2019 12:04:07;506
636921290473860685;29.04.2019 12:04:07;506
636921290474353751;29.04.2019 12:04:07;507
636921290474843991;29.04.2019 12:04:07;506
636921290475376205;29.04.2019 12:04:07;506
636921290475867676;29.04.2019 12:04:07;506
636921290476359384;29.04.2019 12:04:07;506
636921290476846912;29.04.2019 12:04:07;507
636921290477384259;29.04.2019 12:04:07;506
636921290477875951;29.04.2019 12:04:07;506
636921290478366388;29.04.2019 12:04:07;506
636921290478898962;29.04.2019 12:04:07;506
636921290479391435;29.04.2019 12:04:07;506
636921290479882601;29.04.2019 12:04:07;506
636921290480374134;29.04.2019 12:04:08;506
636921290480906310;29.04.2019 12:04:08;506
636921290481397852;29.04.2019 12:04:08;508
636921290481889929;29.04.2019 12:04:08;507
636921290482422143;29.04.2019 12:04:08;507
636921290482913776;29.04.2019 12:04:08;506
636921290483404881;29.04.2019 12:04:08;507
636921290483896600;29.04.2019 12:04:08;507
636921290484428856;29.04.2019 12:04:08;507
636921290484919728;29.04.2019 12:04:08;507
636921290485411918;29.04.2019 12:04:08;507
636921290485943459;29.04.2019 12:04:08;508
636921290486435838;29.04.2019 12:04:08;507
636921290486926754;29.04.2019 12:04:08;507
636921290487419385;29.04.2019 12:04:08;507
636921290487950371;29.04.2019 12:04:08;507
636921290488442822;29.04.2019 12:04:08;508
636921290488933697;29.04.2019 12:04:08;508
636921290489462558;29.04.2019 12:04:08;508
636921290489952072;29.04.2019 12:04:08;508
636921290490449895;29.04.2019 12:04:09;509
636921290490936888;29.04.2019 12:04:09;508
636921290491464534;29.04.2019 12:04:09;508
636921290491954666;29.04.2019 12:04:09;508
636921290492455115;29.04.2019 12:04:09;509
636921290492985445;29.04.2019 12:04:09;508
636921290493479982;29.04.2019 12:04:09;508
636921290493969890;29.04.2019 12:04:09;508
636921290494459847;29.04.2019 12:04:09;508
636921290494986459;29.04.2019 12:04:09;509
636921290495487585;29.04.2019 12:04:09;508
636921290495971295;29.04.2019 12:04:09;508
636921290496510801;29.04.2019 12:04:09;508
